Gene ID	Gene Type
ENSG00000264814.1	miRNA
ENSG00000238963.2	snoRNA
ENSG00000235381.1	lncRNA
ENSG00000029639.11	protein_coding
ENSG00000171217.5	protein_coding
ENSG00000232529.1	lncRNA
ENSG00000074771.3	protein_coding
ENSG00000238789.1	snRNA
ENSG00000287092.1	lncRNA
ENSG00000221456.1	miRNA
ENSG00000285797.1	lncRNA
ENSG00000212295.1	snoRNA
ENSG00000227360.2	lncRNA
ENSG00000271265.1	lncRNA
ENSG00000049618.23	protein_coding
ENSG00000271551.2	lncRNA
ENSG00000271899.1	miRNA
ENSG00000270487.1	lncRNA
ENSG00000233044.1	lncRNA
ENSG00000215712.10	protein_coding
ENSG00000271040.1	lncRNA
ENSG00000286482.1	lncRNA
ENSG00000175048.17	protein_coding
ENSG00000266617.1	miRNA
ENSG00000130340.15	protein_coding
ENSG00000234361.1	lncRNA
ENSG00000229502.5	lncRNA
ENSG00000236324.1	lncRNA
ENSG00000252658.1	snRNA
ENSG00000078269.15	protein_coding
ENSG00000285642.1	lncRNA
ENSG00000233496.1	lncRNA
ENSG00000122335.17	protein_coding
ENSG00000272047.2	protein_coding
ENSG00000130338.13	protein_coding
ENSG00000274023.1	lncRNA
ENSG00000287591.1	lncRNA
ENSG00000238019.1	lncRNA
ENSG00000243373.3	misc_RNA
ENSG00000146433.8	protein_coding
ENSG00000278571.1	miRNA
ENSG00000146425.11	protein_coding
ENSG00000164674.15	protein_coding
ENSG00000265558.1	miRNA
ENSG00000092820.18	protein_coding
ENSG00000233893.2	lncRNA
ENSG00000285159.1	lncRNA
ENSG00000203711.14	lncRNA
ENSG00000223191.1	snRNA
ENSG00000130363.11	protein_coding
ENSG00000271913.7	lncRNA
ENSG00000164691.17	protein_coding
ENSG00000226032.2	lncRNA
ENSG00000285492.1	lncRNA
ENSG00000224478.3	lncRNA
ENSG00000233682.3	lncRNA
ENSG00000164694.17	protein_coding
ENSG00000235086.1	lncRNA
ENSG00000231178.3	lncRNA
ENSG00000234777.3	lncRNA
ENSG00000286533.1	lncRNA
ENSG00000237927.1	lncRNA
ENSG00000112096.18	protein_coding
ENSG00000285441.1	protein_coding
ENSG00000251988.1	snRNA
ENSG00000146457.16	protein_coding
ENSG00000285427.1	lncRNA
ENSG00000120437.8	protein_coding
ENSG00000120438.12	protein_coding
ENSG00000207392.1	snoRNA
ENSG00000206910.1	snoRNA
ENSG00000112110.10	protein_coding
ENSG00000146453.13	protein_coding
ENSG00000236823.1	lncRNA
ENSG00000130368.5	protein_coding
ENSG00000197081.14	protein_coding
ENSG00000268257.2	lncRNA
ENSG00000175003.15	protein_coding
ENSG00000112499.13	protein_coding
ENSG00000230234.1	lncRNA
ENSG00000146477.6	protein_coding
ENSG00000287656.1	lncRNA
ENSG00000198670.11	protein_coding
ENSG00000224477.5	lncRNA
ENSG00000122194.18	protein_coding
ENSG00000287558.1	lncRNA
ENSG00000224371.6	lncRNA
ENSG00000233342.2	lncRNA
ENSG00000231863.2	lncRNA
ENSG00000272841.1	lncRNA
ENSG00000085511.20	protein_coding
ENSG00000026652.14	protein_coding
ENSG00000279355.1	TEC
ENSG00000185345.21	protein_coding
ENSG00000286498.1	lncRNA
ENSG00000286805.1	lncRNA
ENSG00000112530.11	protein_coding
ENSG00000285610.1	lncRNA
ENSG00000225437.6	lncRNA
ENSG00000285553.1	lncRNA
ENSG00000225683.6	lncRNA
ENSG00000281692.2	lncRNA
ENSG00000285564.2	lncRNA
ENSG00000285726.1	lncRNA
ENSG00000270419.1	lncRNA
ENSG00000112531.17	protein_coding
ENSG00000228692.2	lncRNA
ENSG00000235538.2	lncRNA
ENSG00000285858.1	lncRNA
ENSG00000266128.2	misc_RNA
ENSG00000286573.1	lncRNA
ENSG00000260422.1	lncRNA
ENSG00000230627.1	lncRNA
ENSG00000226739.1	lncRNA
ENSG00000287550.1	lncRNA
ENSG00000227455.3	lncRNA
ENSG00000287877.1	lncRNA
ENSG00000112539.15	protein_coding
ENSG00000112541.14	protein_coding
ENSG00000206681.1	snRNA
ENSG00000236627.1	lncRNA
ENSG00000223942.2	lncRNA
ENSG00000281832.1	lncRNA
ENSG00000287824.1	lncRNA
ENSG00000231297.3	lncRNA
ENSG00000276643.1	snoRNA
ENSG00000164458.9	protein_coding
ENSG00000201292.1	snRNA
ENSG00000233365.2	lncRNA
ENSG00000280850.1	lncRNA
ENSG00000176381.6	protein_coding
ENSG00000287189.1	lncRNA
ENSG00000198818.10	protein_coding
ENSG00000286760.1	lncRNA
ENSG00000060762.19	protein_coding
ENSG00000261420.1	lncRNA
ENSG00000280057.1	TEC
ENSG00000071242.12	protein_coding
ENSG00000232082.1	lncRNA
ENSG00000222958.1	miRNA
ENSG00000235272.2	protein_coding
ENSG00000287690.1	lncRNA
ENSG00000249141.1	protein_coding
ENSG00000231654.1	lncRNA
ENSG00000026297.15	protein_coding
ENSG00000227598.1	lncRNA
ENSG00000285730.1	lncRNA
ENSG00000265828.1	miRNA
ENSG00000213066.13	protein_coding
ENSG00000272980.4	lncRNA
ENSG00000112486.16	protein_coding
ENSG00000284825.1	lncRNA
ENSG00000284914.1	lncRNA
ENSG00000166984.11	protein_coding
ENSG00000120436.3	protein_coding
ENSG00000286674.1	lncRNA
ENSG00000280707.2	lncRNA
ENSG00000231720.1	lncRNA
ENSG00000228648.1	lncRNA
ENSG00000112494.10	protein_coding
ENSG00000120440.15	protein_coding
ENSG00000203690.12	protein_coding
ENSG00000287297.1	lncRNA
ENSG00000272549.1	lncRNA
ENSG00000287594.1	lncRNA
ENSG00000203688.6	lncRNA
ENSG00000146521.10	lncRNA
ENSG00000269155.2	lncRNA
ENSG00000285212.1	lncRNA
ENSG00000198221.9	lncRNA
ENSG00000130396.20	protein_coding
ENSG00000235994.4	lncRNA
ENSG00000229921.7	lncRNA
ENSG00000125337.19	protein_coding
ENSG00000153303.17	protein_coding
ENSG00000234768.1	lncRNA
ENSG00000287056.1	lncRNA
ENSG00000237987.1	lncRNA
ENSG00000228361.2	lncRNA
ENSG00000234647.2	lncRNA
ENSG00000164488.12	protein_coding
ENSG00000224417.2	lncRNA
ENSG00000260771.1	lncRNA
ENSG00000112562.18	protein_coding
ENSG00000235815.1	lncRNA
ENSG00000280665.1	TEC
ENSG00000225879.2	lncRNA
ENSG00000285917.1	lncRNA
ENSG00000279810.1	TEC
ENSG00000229720.1	lncRNA
ENSG00000234519.2	lncRNA
ENSG00000286826.1	lncRNA
ENSG00000223485.4	lncRNA
ENSG00000261039.3	lncRNA
ENSG00000226445.2	lncRNA
ENSG00000186340.15	protein_coding
ENSG00000233085.5	lncRNA
ENSG00000226194.5	lncRNA
ENSG00000285887.1	lncRNA
ENSG00000285733.1	protein_coding
ENSG00000272848.2	lncRNA
ENSG00000184465.16	protein_coding
ENSG00000185127.6	protein_coding
ENSG00000130024.15	protein_coding
ENSG00000232640.1	lncRNA
ENSG00000227704.1	lncRNA
ENSG00000184786.6	protein_coding
ENSG00000130023.16	protein_coding
ENSG00000266896.1	lncRNA
ENSG00000229214.2	lncRNA
ENSG00000231690.3	lncRNA
ENSG00000236173.1	lncRNA
ENSG00000287823.1	lncRNA
ENSG00000287407.1	lncRNA
ENSG00000232197.3	lncRNA
ENSG00000273100.1	lncRNA
ENSG00000230960.1	lncRNA
ENSG00000271820.1	lncRNA
ENSG00000227508.6	lncRNA
ENSG00000198719.9	protein_coding
ENSG00000112584.13	protein_coding
ENSG00000271234.1	lncRNA
ENSG00000266245.1	miRNA
ENSG00000261003.1	lncRNA
ENSG00000008018.9	protein_coding
ENSG00000112592.14	protein_coding
ENSG00000071994.10	protein_coding
ENSG00000287411.1	lncRNA
ENSG00000213863.3	lncRNA
ENSG00000230423.2	lncRNA
ENSG00000234986.1	lncRNA
ENSG00000225532.1	lncRNA
ENSG00000286925.1	lncRNA
ENSG00000283061.1	lncRNA
ENSG00000282572.2	lncRNA
ENSG00000232325.4	lncRNA
ENSG00000242611.2	lncRNA
ENSG00000287883.1	lncRNA
ENSG00000242474.3	lncRNA
ENSG00000240859.3	lncRNA
ENSG00000261795.1	lncRNA
ENSG00000239715.1	lncRNA
ENSG00000240093.1	lncRNA
ENSG00000177706.9	protein_coding
ENSG00000249852.1	TEC
ENSG00000248767.2	protein_coding
ENSG00000287342.1	lncRNA
ENSG00000249574.1	lncRNA
ENSG00000286710.1	lncRNA
ENSG00000286764.1	lncRNA
ENSG00000234471.1	lncRNA
ENSG00000197461.13	protein_coding
ENSG00000223855.2	lncRNA
ENSG00000188191.15	protein_coding
ENSG00000229380.1	lncRNA
ENSG00000237181.1	lncRNA
ENSG00000164818.16	protein_coding
ENSG00000164828.18	protein_coding
ENSG00000239857.7	protein_coding
ENSG00000273151.1	lncRNA
ENSG00000105963.15	protein_coding
ENSG00000240230.6	protein_coding
ENSG00000073067.14	protein_coding
ENSG00000146540.15	protein_coding
ENSG00000199023.3	miRNA
ENSG00000225146.1	lncRNA
ENSG00000164849.10	protein_coding
ENSG00000257607.1	lncRNA
ENSG00000224079.1	lncRNA
ENSG00000226291.1	lncRNA
ENSG00000164850.15	protein_coding
ENSG00000178381.11	protein_coding
ENSG00000229043.3	lncRNA
ENSG00000164853.9	protein_coding
ENSG00000233082.1	lncRNA
ENSG00000164877.19	protein_coding
ENSG00000225981.1	lncRNA
ENSG00000273230.1	lncRNA
ENSG00000164880.16	protein_coding
ENSG00000231927.1	lncRNA
ENSG00000198517.10	protein_coding
ENSG00000164855.16	protein_coding
ENSG00000157778.8	protein_coding
ENSG00000230487.8	lncRNA
ENSG00000231476.1	lncRNA
ENSG00000225968.7	protein_coding
ENSG00000234977.1	lncRNA
ENSG00000205971.3	lncRNA
ENSG00000236081.1	lncRNA
ENSG00000002822.15	protein_coding
ENSG00000286192.1	protein_coding
ENSG00000176349.11	lncRNA
ENSG00000265089.1	miRNA
ENSG00000122687.17	protein_coding
ENSG00000106268.15	protein_coding
ENSG00000106266.11	protein_coding
ENSG00000284047.1	miRNA
ENSG00000106263.18	protein_coding
ENSG00000136213.10	protein_coding
ENSG00000275572.1	protein_coding
ENSG00000106003.13	protein_coding
ENSG00000264357.1	miRNA
ENSG00000106009.16	protein_coding
ENSG00000106012.18	protein_coding
ENSG00000136295.15	protein_coding
ENSG00000174945.13	protein_coding
ENSG00000146535.14	protein_coding
ENSG00000198286.9	protein_coding
ENSG00000237286.1	lncRNA
ENSG00000201794.1	misc_RNA
ENSG00000228334.2	lncRNA
ENSG00000217455.8	lncRNA
ENSG00000231892.1	lncRNA
ENSG00000236708.1	lncRNA
ENSG00000146555.19	protein_coding
ENSG00000236510.1	lncRNA
ENSG00000283991.1	lncRNA
ENSG00000286874.1	lncRNA
ENSG00000164916.11	protein_coding
ENSG00000287665.1	lncRNA
ENSG00000242802.9	protein_coding
ENSG00000264474.1	miRNA
ENSG00000157927.16	protein_coding
ENSG00000206895.1	misc_RNA
ENSG00000218823.2	protein_coding
ENSG00000136297.14	protein_coding
ENSG00000272968.5	protein_coding
ENSG00000146587.18	protein_coding
ENSG00000273313.1	lncRNA
ENSG00000202039.1	snRNA
ENSG00000157954.15	protein_coding
ENSG00000164638.10	protein_coding
ENSG00000182095.14	protein_coding
ENSG00000241269.1	lncRNA
ENSG00000188365.3	lncRNA
ENSG00000272953.1	lncRNA
ENSG00000234432.4	lncRNA
ENSG00000273084.1	lncRNA
ENSG00000155034.19	protein_coding
ENSG00000230733.2	lncRNA
ENSG00000207973.1	miRNA
ENSG00000075624.16	protein_coding
ENSG00000272719.1	lncRNA
ENSG00000075618.18	protein_coding
ENSG00000011275.18	protein_coding
ENSG00000237738.1	lncRNA
ENSG00000283419.1	miRNA
ENSG00000277265.1	misc_RNA
ENSG00000122543.10	protein_coding
ENSG00000122674.11	protein_coding
ENSG00000155026.16	protein_coding
ENSG00000122512.16	protein_coding
ENSG00000201990.1	misc_RNA
ENSG00000106305.10	protein_coding
ENSG00000207217.1	snoRNA
ENSG00000086232.13	protein_coding
ENSG00000157999.5	protein_coding
ENSG00000240718.3	misc_RNA
ENSG00000252929.1	snRNA
ENSG00000231704.6	lncRNA
ENSG00000106346.11	protein_coding
ENSG00000008256.16	protein_coding
ENSG00000202273.1	misc_RNA
ENSG00000178397.13	protein_coding
ENSG00000286075.1	protein_coding
ENSG00000136238.18	protein_coding
ENSG00000164535.15	protein_coding
ENSG00000136240.10	protein_coding
ENSG00000215045.8	protein_coding
ENSG00000136247.14	protein_coding
ENSG00000232581.1	lncRNA
ENSG00000146576.13	protein_coding
ENSG00000236609.4	protein_coding
ENSG00000205903.7	protein_coding
ENSG00000228010.6	lncRNA
ENSG00000164631.19	protein_coding
ENSG00000169402.15	protein_coding
ENSG00000146574.15	protein_coding
ENSG00000287860.1	lncRNA
ENSG00000266287.1	miRNA
ENSG00000201218.1	misc_RNA
ENSG00000106392.10	protein_coding
ENSG00000230825.2	lncRNA
ENSG00000215018.9	protein_coding
ENSG00000272732.1	lncRNA
ENSG00000272894.5	lncRNA
ENSG00000164654.16	protein_coding
ENSG00000272745.1	lncRNA
ENSG00000106399.11	protein_coding
ENSG00000219545.11	protein_coding
ENSG00000283549.1	lncRNA
ENSG00000201747.1	snRNA
ENSG00000234141.1	lncRNA
ENSG00000233108.1	lncRNA
ENSG00000106415.13	protein_coding
ENSG00000003147.19	protein_coding
ENSG00000227719.1	lncRNA
ENSG00000244239.1	lncRNA
ENSG00000229970.3	lncRNA
ENSG00000272328.1	lncRNA
ENSG00000122584.13	protein_coding
ENSG00000278254.4	lncRNA
ENSG00000234710.2	lncRNA
ENSG00000235431.2	lncRNA
ENSG00000287409.1	lncRNA
ENSG00000286639.1	lncRNA
ENSG00000212422.2	snoRNA
ENSG00000283117.1	lncRNA
ENSG00000236414.1	lncRNA
ENSG00000201774.1	misc_RNA
ENSG00000189043.10	protein_coding
ENSG00000271185.1	lncRNA
ENSG00000106443.16	protein_coding
ENSG00000230333.6	lncRNA
ENSG00000005108.16	protein_coding
ENSG00000230435.1	lncRNA
ENSG00000106460.19	protein_coding
ENSG00000146530.14	protein_coding
ENSG00000226690.8	protein_coding
ENSG00000225606.1	lncRNA
ENSG00000006747.15	protein_coding
ENSG00000229233.1	lncRNA
ENSG00000122644.13	protein_coding
ENSG00000199470.1	snoRNA
ENSG00000229618.3	lncRNA
ENSG00000222974.1	misc_RNA
ENSG00000237713.1	lncRNA
ENSG00000224330.2	lncRNA
ENSG00000006468.14	protein_coding
ENSG00000252374.1	misc_RNA
ENSG00000136267.13	protein_coding
ENSG00000226323.1	lncRNA
ENSG00000227489.1	lncRNA
ENSG00000187546.14	protein_coding
ENSG00000106511.6	protein_coding
ENSG00000237070.1	lncRNA
ENSG00000229108.2	lncRNA
ENSG00000225974.1	lncRNA
ENSG00000286376.1	lncRNA
ENSG00000229379.1	lncRNA
ENSG00000214960.10	protein_coding
ENSG00000229688.8	lncRNA
ENSG00000171243.8	protein_coding
ENSG00000272537.1	lncRNA
ENSG00000205858.9	protein_coding
ENSG00000272361.2	lncRNA
ENSG00000106524.9	protein_coding
ENSG00000287799.1	lncRNA
ENSG00000136261.15	protein_coding
ENSG00000235837.1	lncRNA
ENSG00000106537.8	protein_coding
ENSG00000106541.12	protein_coding
ENSG00000173467.9	protein_coding
ENSG00000106546.14	protein_coding
ENSG00000237773.7	lncRNA
ENSG00000278569.1	misc_RNA
ENSG00000283321.1	protein_coding
ENSG00000199473.1	snoRNA
ENSG00000236318.2	lncRNA
ENSG00000236039.3	lncRNA
ENSG00000228675.1	lncRNA
ENSG00000071189.21	protein_coding
ENSG00000279048.1	TEC
ENSG00000280340.1	TEC
ENSG00000229937.7	protein_coding
ENSG00000048052.21	protein_coding
ENSG00000221393.1	miRNA
ENSG00000225000.1	lncRNA
ENSG00000222164.1	misc_RNA
ENSG00000226522.1	lncRNA
ENSG00000122691.13	protein_coding
ENSG00000232821.1	lncRNA
ENSG00000236536.1	lncRNA
ENSG00000229533.1	lncRNA
ENSG00000146618.3	protein_coding
ENSG00000223838.2	lncRNA
ENSG00000105849.6	protein_coding
ENSG00000265932.1	miRNA
ENSG00000173452.13	protein_coding
ENSG00000237921.2	lncRNA
ENSG00000243004.6	lncRNA
ENSG00000267055.1	lncRNA
ENSG00000183742.12	protein_coding
ENSG00000228598.1	lncRNA
ENSG00000233834.6	lncRNA
ENSG00000226097.6	lncRNA
ENSG00000271133.5	lncRNA
ENSG00000105855.10	protein_coding
ENSG00000200753.1	snoRNA
ENSG00000004846.16	protein_coding
ENSG00000164651.16	protein_coding
ENSG00000232790.3	lncRNA
ENSG00000285592.1	lncRNA
ENSG00000243633.3	misc_RNA
ENSG00000195024.2	snRNA
ENSG00000105866.15	protein_coding
ENSG00000221783.1	miRNA
ENSG00000105877.18	protein_coding
ENSG00000164649.20	protein_coding
ENSG00000136237.19	protein_coding
ENSG00000105889.15	protein_coding
ENSG00000232759.1	lncRNA
ENSG00000232949.2	lncRNA
ENSG00000179428.2	lncRNA
ENSG00000136244.12	protein_coding
ENSG00000196683.10	protein_coding
ENSG00000286703.1	lncRNA
ENSG00000228649.9	lncRNA
ENSG00000221740.1	snoRNA
ENSG00000122591.11	protein_coding
ENSG00000230658.2	lncRNA
ENSG00000122550.18	protein_coding
ENSG00000136243.17	protein_coding
ENSG00000285926.1	lncRNA
ENSG00000226816.3	lncRNA
ENSG00000136235.16	protein_coding
ENSG00000156928.4	protein_coding
ENSG00000136231.14	protein_coding
ENSG00000212264.1	snoRNA
ENSG00000252590.1	snRNA
ENSG00000200847.1	misc_RNA
ENSG00000164548.11	protein_coding
ENSG00000169193.12	protein_coding
ENSG00000188732.11	protein_coding
ENSG00000234286.1	lncRNA
ENSG00000196335.13	protein_coding
ENSG00000227930.1	lncRNA
ENSG00000228944.1	lncRNA
ENSG00000122585.8	protein_coding
ENSG00000287523.1	lncRNA
ENSG00000206877.1	snRNA
ENSG00000105926.15	protein_coding
ENSG00000105928.16	protein_coding
ENSG00000287093.1	lncRNA
ENSG00000070882.13	protein_coding
ENSG00000172115.8	protein_coding
ENSG00000153790.12	protein_coding
ENSG00000105954.2	protein_coding
ENSG00000285716.1	lncRNA
ENSG00000202233.2	snoRNA
ENSG00000233824.2	lncRNA
ENSG00000260951.2	lncRNA
ENSG00000285960.1	lncRNA
ENSG00000227386.1	lncRNA
ENSG00000223561.7	lncRNA
ENSG00000287096.1	lncRNA
ENSG00000286725.1	lncRNA
ENSG00000270933.1	lncRNA
ENSG00000199085.3	miRNA
ENSG00000050344.9	protein_coding
ENSG00000122566.21	protein_coding
ENSG00000122565.19	protein_coding
ENSG00000285860.1	lncRNA
ENSG00000086300.15	protein_coding
ENSG00000225792.2	lncRNA
ENSG00000214870.9	lncRNA
ENSG00000122548.5	lncRNA
ENSG00000280255.1	TEC
ENSG00000233760.2	lncRNA
ENSG00000286507.1	lncRNA
ENSG00000222004.7	lncRNA
ENSG00000005020.13	protein_coding
ENSG00000105991.9	protein_coding
ENSG00000233429.9	lncRNA
ENSG00000276528.1	misc_RNA
ENSG00000276771.1	misc_RNA
ENSG00000274864.1	misc_RNA
ENSG00000274396.1	misc_RNA
ENSG00000277694.1	misc_RNA
ENSG00000105996.7	protein_coding
ENSG00000105997.22	protein_coding
ENSG00000253552.8	lncRNA
ENSG00000197576.13	protein_coding
ENSG00000273433.1	lncRNA
ENSG00000254369.6	lncRNA
ENSG00000106004.5	protein_coding
ENSG00000106006.6	protein_coding
ENSG00000272801.1	lncRNA
ENSG00000122592.8	protein_coding
ENSG00000270182.1	lncRNA
ENSG00000078399.18	protein_coding
ENSG00000257184.3	protein_coding
ENSG00000253187.2	lncRNA
ENSG00000283745.1	miRNA
ENSG00000253293.5	protein_coding
ENSG00000005073.5	protein_coding
ENSG00000240990.10	lncRNA
ENSG00000273961.1	misc_RNA
ENSG00000278334.1	misc_RNA
ENSG00000276496.1	misc_RNA
ENSG00000253508.1	lncRNA
ENSG00000277966.1	misc_RNA
ENSG00000278592.1	misc_RNA
ENSG00000278020.1	misc_RNA
ENSG00000106031.9	protein_coding
ENSG00000243766.8	lncRNA
ENSG00000276609.1	misc_RNA
ENSG00000278708.1	misc_RNA
ENSG00000277469.1	misc_RNA
ENSG00000277553.1	misc_RNA
ENSG00000286323.1	lncRNA
ENSG00000253308.2	lncRNA
ENSG00000253405.1	lncRNA
ENSG00000106038.13	protein_coding
ENSG00000224322.2	lncRNA
ENSG00000279655.1	TEC
ENSG00000279429.1	TEC
ENSG00000106049.9	protein_coding
ENSG00000286478.1	lncRNA
ENSG00000229893.2	lncRNA
ENSG00000106052.13	protein_coding
ENSG00000153814.13	protein_coding
ENSG00000287489.1	lncRNA
ENSG00000206623.1	snRNA
ENSG00000234336.7	lncRNA
ENSG00000146592.17	protein_coding
ENSG00000255690.2	protein_coding
ENSG00000228421.2	lncRNA
ENSG00000272568.6	lncRNA
ENSG00000233517.1	lncRNA
ENSG00000106066.15	protein_coding
ENSG00000229452.1	lncRNA
ENSG00000285412.1	lncRNA
ENSG00000285162.1	protein_coding
ENSG00000106069.22	protein_coding
ENSG00000285081.1	lncRNA
ENSG00000235669.1	lncRNA
ENSG00000223813.3	lncRNA
ENSG00000176532.4	protein_coding
ENSG00000212024.2	miRNA
ENSG00000122574.10	protein_coding
ENSG00000238906.1	snoRNA
ENSG00000136193.17	protein_coding
ENSG00000227014.6	lncRNA
ENSG00000106080.10	protein_coding
ENSG00000106086.20	protein_coding
ENSG00000231519.1	lncRNA
ENSG00000283618.1	sRNA
ENSG00000286847.1	lncRNA
ENSG00000180354.16	protein_coding
ENSG00000230751.1	lncRNA
ENSG00000251660.1	lncRNA
ENSG00000227017.1	lncRNA
ENSG00000180233.11	protein_coding
ENSG00000207771.1	miRNA
ENSG00000283237.1	miRNA
ENSG00000281593.1	protein_coding
ENSG00000281404.2	lncRNA
ENSG00000106100.11	protein_coding
ENSG00000272638.1	lncRNA
ENSG00000006625.18	protein_coding
ENSG00000281039.1	protein_coding
ENSG00000196295.12	lncRNA
ENSG00000264520.1	lncRNA
ENSG00000263683.1	lncRNA
ENSG00000106105.14	protein_coding
ENSG00000106113.19	protein_coding
ENSG00000241644.2	protein_coding
ENSG00000254959.6	protein_coding
ENSG00000106125.14	protein_coding
ENSG00000229263.1	lncRNA
ENSG00000250424.4	protein_coding
ENSG00000240583.12	protein_coding
ENSG00000106128.19	protein_coding
ENSG00000078549.14	protein_coding
ENSG00000286487.1	lncRNA
ENSG00000164600.7	protein_coding
ENSG00000231418.2	lncRNA
ENSG00000180347.13	protein_coding
ENSG00000106341.11	protein_coding
ENSG00000154678.17	protein_coding
ENSG00000284839.1	lncRNA
ENSG00000106355.10	protein_coding
ENSG00000105778.19	protein_coding
ENSG00000207573.1	miRNA
ENSG00000283461.1	miRNA
ENSG00000273014.1	lncRNA
ENSG00000281332.1	lncRNA
ENSG00000251999.1	snoRNA
ENSG00000272905.1	lncRNA
ENSG00000170852.11	protein_coding
ENSG00000122642.11	protein_coding
ENSG00000252821.1	snRNA
ENSG00000122643.21	protein_coding
ENSG00000241420.3	misc_RNA
ENSG00000164610.9	protein_coding
ENSG00000122507.20	protein_coding
ENSG00000173862.3	lncRNA
ENSG00000227481.1	lncRNA
ENSG00000236494.2	lncRNA
ENSG00000233219.1	lncRNA
ENSG00000164619.10	protein_coding
ENSG00000286300.1	lncRNA
ENSG00000236212.2	lncRNA
ENSG00000202431.1	snRNA
ENSG00000197085.11	lncRNA
ENSG00000187258.13	protein_coding
ENSG00000242653.3	misc_RNA
ENSG00000251802.1	snoRNA
ENSG00000173852.14	protein_coding
ENSG00000221669.1	miRNA
ENSG00000287249.1	lncRNA
ENSG00000164532.10	protein_coding
ENSG00000226063.1	lncRNA
ENSG00000287651.1	lncRNA
ENSG00000286526.1	lncRNA
ENSG00000235464.1	lncRNA
ENSG00000287032.1	lncRNA
ENSG00000122557.10	protein_coding
ENSG00000271122.1	lncRNA
ENSG00000227544.10	lncRNA
ENSG00000228878.8	lncRNA
ENSG00000122545.19	protein_coding
ENSG00000200446.1	snRNA
ENSG00000287893.1	lncRNA
ENSG00000232930.2	lncRNA
ENSG00000285573.1	lncRNA
ENSG00000205745.2	lncRNA
ENSG00000261184.3	lncRNA
ENSG00000122547.11	protein_coding
ENSG00000229679.1	lncRNA
ENSG00000260070.1	lncRNA
ENSG00000164542.12	protein_coding
ENSG00000201432.1	misc_RNA
ENSG00000011426.11	protein_coding
ENSG00000237400.1	lncRNA
ENSG00000136250.11	protein_coding
ENSG00000230539.1	lncRNA
ENSG00000272984.1	lncRNA
ENSG00000229424.1	lncRNA
ENSG00000235728.1	lncRNA
ENSG00000230831.1	lncRNA
ENSG00000155849.15	protein_coding
ENSG00000221325.1	miRNA
ENSG00000224101.1	lncRNA
ENSG00000222869.1	snRNA
ENSG00000200113.1	snoRNA
ENSG00000201566.1	misc_RNA
ENSG00000187037.8	protein_coding
ENSG00000086289.12	protein_coding
ENSG00000086288.11	protein_coding
ENSG00000106483.12	protein_coding
ENSG00000010270.13	protein_coding
ENSG00000227191.8	TR_C_gene
ENSG00000211687.1	TR_J_gene
ENSG00000211688.1	TR_J_gene
ENSG00000211689.7	TR_C_gene
ENSG00000211690.1	TR_J_gene
ENSG00000211691.2	TR_J_gene
ENSG00000211692.1	TR_J_gene
ENSG00000211693.2	TR_V_gene
ENSG00000211694.2	TR_V_gene
ENSG00000211695.2	TR_V_gene
ENSG00000272908.1	lncRNA
ENSG00000211696.2	TR_V_gene
